,protocol_type,flag,Attack_Binomial,land,logged_in,root_shell,su_attempted,is_host_login,is_guest_login
5536,tcp,RSTR,1,0,0,0,0,0,0
5537,tcp,SF,0,0,1,0,0,0,0
5538,tcp,SF,0,0,1,0,0,0,0
5539,tcp,SF,0,0,1,0,0,0,0
5540,tcp,REJ,0,0,0,0,0,0,0
5541,tcp,S0,1,0,0,0,0,0,0
5542,tcp,SF,0,0,1,0,0,0,0
5543,tcp,S0,1,0,0,0,0,0,0
5544,tcp,SF,0,0,1,0,0,0,0
5545,tcp,S1,0,0,1,0,0,0,0
5546,tcp,S0,1,0,0,0,0,0,0
5547,tcp,SF,0,0,1,0,0,0,0
5548,tcp,SF,0,0,1,0,0,0,0
5549,icmp,SF,1,0,0,0,0,0,0
5550,tcp,REJ,1,0,0,0,0,0,0
5551,tcp,SF,0,0,1,0,0,0,0
5552,tcp,SF,0,0,1,0,0,0,0
5553,tcp,SF,0,0,1,0,0,0,0
5554,tcp,RSTR,1,0,0,0,0,0,0
5555,tcp,SF,0,0,1,0,0,0,0
5556,tcp,SF,0,0,1,0,0,0,0
5557,tcp,S0,1,0,0,0,0,0,0
5558,tcp,S0,1,0,0,0,0,0,0
5559,tcp,SF,1,0,1,0,0,0,0
5560,tcp,SF,0,0,1,0,0,0,0
5561,tcp,SF,0,0,1,0,0,0,0
5562,tcp,S0,1,0,0,0,0,0,0
5563,tcp,SF,1,0,1,0,0,0,0
5564,tcp,SF,0,0,1,0,0,0,0
5565,tcp,SF,0,0,1,0,0,0,0
5566,tcp,REJ,1,0,0,0,0,0,0
5567,tcp,S0,1,0,0,0,0,0,0
5568,tcp,SF,0,0,1,0,0,0,0
5569,tcp,SF,0,0,1,0,0,0,0
5570,tcp,S0,1,0,0,0,0,0,0
5571,tcp,REJ,1,0,0,0,0,0,0
5572,tcp,SF,0,0,1,0,0,0,0
5573,udp,SF,0,0,0,0,0,0,0
5574,tcp,SF,0,0,1,0,0,0,0
5575,tcp,SF,0,0,1,0,0,0,0
5576,tcp,REJ,0,0,0,0,0,0,0
5577,tcp,S0,1,0,0,0,0,0,0
5578,icmp,SF,1,0,0,0,0,0,0
5579,tcp,SF,1,0,1,0,0,0,0
5580,tcp,SH,1,0,0,0,0,0,0
5581,udp,SF,0,0,0,0,0,0,0
5582,tcp,S0,1,0,0,0,0,0,0
5583,tcp,SF,0,0,1,0,0,0,0
5584,tcp,REJ,1,0,0,0,0,0,0
5585,tcp,REJ,1,0,0,0,0,0,0
5586,tcp,REJ,0,0,0,0,0,0,0
5587,tcp,SF,0,0,1,0,0,0,0
5588,tcp,SF,0,0,1,0,0,0,0
5589,tcp,SF,0,0,1,0,0,0,0
5590,tcp,S0,1,0,0,0,0,0,0
5591,tcp,SF,0,0,1,0,0,0,0
5592,tcp,SF,0,0,1,0,0,0,0
5593,tcp,SF,0,0,1,0,0,0,0
5594,tcp,SF,0,0,1,0,0,0,0
5595,tcp,SF,0,0,1,0,0,0,0
5596,tcp,S0,1,0,0,0,0,0,0
5597,tcp,S0,1,0,0,0,0,0,0
5598,tcp,SF,0,0,1,0,0,0,0
5599,udp,SF,0,0,0,0,0,0,0
5600,tcp,S0,1,0,0,0,0,0,0
5601,tcp,SF,0,0,1,0,0,0,0
5602,tcp,SF,0,0,1,0,0,0,0
5603,icmp,SF,1,0,0,0,0,0,0
5604,tcp,SF,0,0,1,0,0,0,0
5605,tcp,S0,1,0,0,0,0,0,0
5606,tcp,SF,0,0,1,0,0,0,0
5607,udp,SF,0,0,0,0,0,0,0
5608,icmp,SF,1,0,0,0,0,0,0
5609,tcp,REJ,1,0,0,0,0,0,0
5610,tcp,S0,1,0,0,0,0,0,0
5611,udp,SF,1,0,0,0,0,0,0
5612,tcp,SF,0,0,1,0,0,0,0
5613,tcp,REJ,1,0,0,0,0,0,0
5614,tcp,REJ,1,0,0,0,0,0,0
5615,tcp,RSTO,1,0,0,0,0,0,0
5616,tcp,RSTR,1,0,0,0,0,0,0
5617,tcp,SF,0,0,1,0,0,0,0
5618,tcp,S0,1,0,0,0,0,0,0
5619,udp,SF,0,0,0,0,0,0,0
5620,tcp,SF,0,0,1,0,0,0,0
5621,tcp,S0,1,0,0,0,0,0,0
5622,tcp,RSTR,1,0,0,0,0,0,0
5623,tcp,SF,0,0,1,0,0,0,0
5624,tcp,SF,0,0,1,0,0,0,0
5625,icmp,SF,1,0,0,0,0,0,0
5626,tcp,SF,0,0,1,0,0,0,0
5627,tcp,S0,1,0,0,0,0,0,0
5628,tcp,SF,0,0,1,0,0,0,0
5629,tcp,SF,0,0,1,0,0,0,0
5630,tcp,SF,0,0,1,0,0,0,0
5631,tcp,S0,1,0,0,0,0,0,0
5632,udp,SF,0,0,0,0,0,0,0
5633,tcp,SF,0,0,1,0,0,0,0
5634,tcp,S0,0,0,0,0,0,0,0
5635,tcp,S0,1,0,0,0,0,0,0
5636,tcp,SF,0,0,1,0,0,0,0
5637,tcp,SF,0,0,1,0,0,0,0
5638,tcp,SF,0,0,1,0,0,0,0
5639,tcp,SF,0,0,1,0,0,0,0
5640,tcp,SF,0,0,1,0,0,0,0
5641,tcp,REJ,1,0,0,0,0,0,0
5642,udp,SF,0,0,0,0,0,0,0
5643,tcp,SF,0,0,1,0,0,0,0
5644,udp,SF,1,0,0,0,0,0,0
5645,icmp,SF,1,0,0,0,0,0,0
5646,tcp,S0,1,0,0,0,0,0,0
5647,tcp,SF,0,0,1,0,0,0,0
5648,tcp,S1,0,0,1,0,0,0,0
5649,tcp,REJ,1,0,0,0,0,0,0
5650,tcp,SF,0,0,1,0,0,0,0
5651,tcp,SF,0,0,1,0,0,0,0
5652,tcp,SF,0,0,1,0,0,0,0
5653,tcp,SF,0,0,0,0,0,0,0
5654,tcp,SF,0,0,1,0,0,0,0
5655,tcp,SF,0,0,0,0,0,0,0
5656,tcp,SF,0,0,1,0,0,0,0
5657,tcp,REJ,0,0,0,0,0,0,0
5658,tcp,SF,0,0,1,0,0,0,0
5659,tcp,S0,1,0,0,0,0,0,0
5660,icmp,SF,1,0,0,0,0,0,0
5661,icmp,SF,0,0,0,0,0,0,0
5662,tcp,SF,0,0,1,0,0,0,0
5663,tcp,SF,0,0,1,0,0,0,0
5664,tcp,S0,0,0,0,0,0,0,0
5665,tcp,S0,1,0,0,0,0,0,0
5666,tcp,SF,0,0,1,0,0,0,0
5667,tcp,SF,0,0,1,0,0,0,0
5668,tcp,S0,1,0,0,0,0,0,0
5669,tcp,S0,1,0,0,0,0,0,0
5670,tcp,SF,0,0,1,0,0,0,0
5671,tcp,REJ,0,0,0,0,0,0,0
5672,udp,SF,0,0,0,0,0,0,0
5673,tcp,SF,0,0,1,0,0,0,0
5674,tcp,S0,1,0,0,0,0,0,0
5675,tcp,S0,1,0,0,0,0,0,0
5676,tcp,REJ,1,0,0,0,0,0,0
5677,tcp,SF,0,0,1,0,0,0,0
5678,tcp,S0,1,0,0,0,0,0,0
5679,tcp,S0,1,0,0,0,0,0,0
5680,tcp,SF,0,0,1,0,0,0,0
5681,tcp,SF,0,0,1,0,0,0,0
5682,udp,SF,0,0,0,0,0,0,0
5683,udp,SF,1,0,0,0,0,0,0
5684,tcp,S0,1,0,0,0,0,0,0
5685,icmp,SF,1,0,0,0,0,0,0
5686,tcp,SF,0,0,1,0,0,0,0
5687,tcp,S0,1,0,0,0,0,0,0
5688,udp,SF,0,0,0,0,0,0,0
5689,tcp,SF,0,0,1,0,0,0,1
5690,tcp,S0,1,0,0,0,0,0,0
5691,tcp,S0,1,0,0,0,0,0,0
5692,tcp,S0,1,0,0,0,0,0,0
5693,tcp,RSTR,1,0,0,0,0,0,0
5694,icmp,SF,1,0,0,0,0,0,0
5695,tcp,SF,0,0,1,0,0,0,0
5696,tcp,SF,0,0,1,0,0,0,0
5697,tcp,SF,0,0,1,0,0,0,0
5698,udp,SF,0,0,0,0,0,0,0
5699,tcp,SF,0,0,1,0,0,0,0
5700,tcp,S0,1,0,0,0,0,0,0
5701,udp,SF,0,0,0,0,0,0,0
5702,tcp,REJ,1,0,0,0,0,0,0
5703,udp,SF,1,0,0,0,0,0,0
5704,tcp,SF,0,0,1,0,0,0,0
5705,tcp,SF,0,0,1,0,0,0,0
5706,tcp,S0,1,0,0,0,0,0,0
5707,tcp,SF,0,0,1,0,0,0,0
5708,tcp,SF,0,0,1,0,0,0,0
5709,tcp,S0,1,0,0,0,0,0,0
5710,tcp,SF,0,0,1,0,0,0,0
5711,tcp,S0,1,0,0,0,0,0,0
5712,udp,SF,0,0,0,0,0,0,0
5713,tcp,SF,0,0,0,0,0,0,0
5714,tcp,REJ,1,0,0,0,0,0,0
5715,tcp,SF,0,0,1,0,0,0,0
5716,udp,SF,0,0,0,0,0,0,0
5717,tcp,SF,0,0,1,0,0,0,0
5718,tcp,SF,0,0,1,0,0,0,0
5719,tcp,S0,1,0,0,0,0,0,0
5720,udp,SF,1,0,0,0,0,0,0
5721,tcp,S0,1,0,0,0,0,0,0
5722,udp,SF,0,0,0,0,0,0,0
5723,tcp,SF,0,0,1,0,0,0,0
5724,tcp,REJ,1,0,0,0,0,0,0
5725,tcp,SF,0,0,1,0,0,0,0
5726,tcp,S0,0,0,0,0,0,0,0
5727,tcp,S0,1,0,0,0,0,0,0
5728,tcp,S0,1,0,0,0,0,0,0
5729,tcp,S0,1,0,0,0,0,0,0
5730,tcp,SF,0,0,0,0,0,0,0
5731,tcp,SF,0,0,1,0,0,0,0
5732,tcp,SF,0,0,1,0,0,0,0
5733,tcp,S0,1,0,0,0,0,0,0
5734,tcp,S0,1,0,0,0,0,0,0
5735,udp,SF,0,0,0,0,0,0,0
5736,tcp,SF,0,0,1,0,0,0,0
5737,tcp,SF,0,0,1,0,0,0,0
5738,tcp,REJ,1,0,0,0,0,0,0
5739,tcp,S0,1,0,0,0,0,0,0
5740,tcp,SF,0,0,1,0,0,0,0
5741,tcp,SF,0,0,1,0,0,0,0
5742,tcp,SF,1,0,1,0,0,0,0
5743,tcp,SF,0,0,1,0,0,0,0
5744,tcp,S0,1,0,0,0,0,0,0
5745,udp,SF,0,0,0,0,0,0,0
5746,tcp,SF,0,0,1,0,0,0,0
5747,tcp,S0,1,0,0,0,0,0,0
5748,tcp,SF,0,0,1,0,0,0,0
5749,tcp,SF,0,0,1,0,0,0,0
5750,tcp,S0,1,0,0,0,0,0,0
5751,tcp,S0,1,0,0,0,0,0,0
5752,tcp,S0,1,0,0,0,0,0,0
5753,udp,SF,0,0,0,0,0,0,0
5754,tcp,S0,1,0,0,0,0,0,0
5755,tcp,S0,1,0,0,0,0,0,0
5756,tcp,SF,0,0,1,0,0,0,0
5757,tcp,S0,1,0,0,0,0,0,0
5758,tcp,S0,1,0,0,0,0,0,0
5759,tcp,SF,0,0,1,0,0,0,0
5760,tcp,SF,0,0,1,0,0,0,0
5761,tcp,REJ,0,0,0,0,0,0,0
5762,udp,SF,0,0,0,0,0,0,0
5763,udp,SF,0,0,0,0,0,0,0
5764,tcp,REJ,1,0,0,0,0,0,0
5765,udp,SF,0,0,0,0,0,0,0
5766,tcp,SF,0,0,1,0,0,0,0
5767,tcp,S0,1,0,0,0,0,0,0
5768,tcp,REJ,1,0,0,0,0,0,0
5769,tcp,SF,0,0,1,0,0,0,0
5770,tcp,S0,1,0,0,0,0,0,0
5771,udp,SF,0,0,0,0,0,0,0
5772,tcp,SF,0,0,0,0,0,0,0
5773,tcp,SF,0,0,1,0,0,0,0
5774,icmp,SF,1,0,0,0,0,0,0
5775,tcp,SF,0,0,1,0,0,0,0
5776,udp,SF,0,0,0,0,0,0,0
5777,tcp,SF,0,0,1,0,0,0,0
5778,tcp,SF,0,0,1,0,0,0,0
5779,tcp,SF,0,0,1,0,0,0,0
5780,udp,SF,0,0,0,0,0,0,0
5781,tcp,S0,1,0,0,0,0,0,0
5782,tcp,S0,1,0,0,0,0,0,0
5783,tcp,SF,0,0,1,0,0,0,0
5784,tcp,S0,1,0,0,0,0,0,0
5785,tcp,S0,1,0,0,0,0,0,0
5786,tcp,SF,0,0,1,0,0,0,0
5787,tcp,S0,1,0,0,0,0,0,0
5788,tcp,S0,1,0,0,0,0,0,0
5789,tcp,RSTO,1,0,0,0,0,0,0
5790,tcp,REJ,1,0,0,0,0,0,0
5791,udp,SF,1,0,0,0,0,0,0
5792,tcp,S0,1,0,0,0,0,0,0
5793,udp,SF,1,0,0,0,0,0,0
5794,tcp,SF,0,0,1,0,0,0,0
5795,udp,SF,1,0,0,0,0,0,0
5796,tcp,REJ,1,0,0,0,0,0,0
5797,tcp,SF,0,0,1,0,0,0,0
5798,tcp,SF,0,0,1,0,0,0,0
5799,udp,SF,0,0,0,0,0,0,0
5800,icmp,SF,1,0,0,0,0,0,0
5801,udp,SF,0,0,0,0,0,0,0
5802,tcp,SF,0,0,1,0,0,0,0
5803,udp,SF,0,0,0,0,0,0,0
5804,tcp,SF,0,0,1,0,0,0,0
5805,icmp,SF,0,0,0,0,0,0,0
5806,tcp,SF,0,0,1,0,0,0,0
5807,tcp,S0,1,0,0,0,0,0,0
5808,tcp,S0,1,0,0,0,0,0,0
5809,tcp,S0,1,0,0,0,0,0,0
5810,tcp,REJ,1,0,0,0,0,0,0
5811,tcp,S0,1,0,0,0,0,0,0
5812,tcp,SF,0,0,0,0,0,0,0
5813,tcp,S0,1,0,0,0,0,0,0
5814,tcp,SF,0,0,1,0,0,0,0
5815,tcp,S0,1,0,0,0,0,0,0
5816,tcp,SF,0,0,1,0,0,0,0
5817,tcp,SF,0,0,1,0,0,0,0
5818,udp,SF,0,0,0,0,0,0,0
5819,udp,SF,0,0,0,0,0,0,0
5820,tcp,RSTR,1,0,0,0,0,0,0
5821,tcp,SF,0,0,1,0,0,0,0
5822,tcp,SF,1,0,1,0,0,0,0
5823,tcp,SF,0,0,1,0,0,0,0
5824,tcp,S0,1,0,0,0,0,0,0
5825,icmp,SF,1,0,0,0,0,0,0
5826,tcp,S0,1,0,0,0,0,0,0
5827,tcp,SF,0,0,1,0,0,0,0
5828,udp,SF,0,0,0,0,0,0,0
5829,udp,SF,0,0,0,0,0,0,0
5830,tcp,SF,0,0,1,0,0,0,0
5831,tcp,SF,1,0,1,0,0,0,0
5832,tcp,S0,1,0,0,0,0,0,0
5833,udp,SF,1,0,0,0,0,0,0
5834,udp,SF,0,0,0,0,0,0,0
5835,tcp,REJ,0,0,0,0,0,0,0
5836,tcp,SF,0,0,1,0,0,0,0
5837,udp,SF,1,0,0,0,0,0,0
5838,tcp,S0,1,0,0,0,0,0,0
5839,tcp,S0,1,0,0,0,0,0,0
5840,tcp,RSTR,1,0,0,0,0,0,0
5841,tcp,S0,1,0,0,0,0,0,0
5842,tcp,S0,1,0,0,0,0,0,0
5843,tcp,SF,0,0,1,0,0,0,0
5844,tcp,S0,1,0,0,0,0,0,0
5845,tcp,SF,0,0,1,0,0,0,0
5846,tcp,RSTR,1,0,0,0,0,0,0
5847,tcp,SF,0,0,1,0,0,0,0
5848,tcp,SF,0,0,1,0,0,0,0
5849,tcp,REJ,0,0,0,0,0,0,0
5850,udp,SF,0,0,0,0,0,0,0
5851,tcp,SF,0,0,1,0,0,0,0
5852,udp,SF,1,0,0,0,0,0,0
5853,tcp,S0,1,0,0,0,0,0,0
5854,icmp,SF,1,0,0,0,0,0,0
5855,tcp,S1,0,0,1,0,0,0,0
5856,udp,SF,0,0,0,0,0,0,0
5857,udp,SF,1,0,0,0,0,0,0
5858,icmp,SF,1,0,0,0,0,0,0
5859,udp,SF,0,0,0,0,0,0,0
5860,tcp,S0,1,0,0,0,0,0,0
5861,icmp,SF,1,0,0,0,0,0,0
5862,tcp,SF,0,0,1,0,0,0,0
5863,tcp,SF,0,0,1,0,0,0,0
5864,icmp,SF,1,0,0,0,0,0,0
5865,tcp,RSTO,1,0,0,0,0,0,0
5866,tcp,S0,1,0,0,0,0,0,0
5867,tcp,S0,1,0,0,0,0,0,0
5868,tcp,SF,0,0,1,0,0,0,0
5869,tcp,SF,0,0,1,0,0,0,0
5870,tcp,S0,1,0,0,0,0,0,0
5871,tcp,SF,0,0,1,0,0,0,0
5872,tcp,S2,0,0,1,0,0,0,0
5873,tcp,SF,0,0,1,0,0,0,0
5874,tcp,S0,1,0,0,0,0,0,0
5875,udp,SF,0,0,0,0,0,0,0
5876,icmp,SF,0,0,0,0,0,0,0
5877,tcp,SF,0,0,1,0,0,0,0
5878,tcp,SF,0,0,1,0,0,0,0
5879,tcp,S0,1,0,0,0,0,0,0
5880,tcp,SF,0,0,1,0,0,0,0
5881,tcp,S0,1,0,0,0,0,0,0
5882,udp,SF,0,0,0,0,0,0,0
5883,tcp,SF,0,0,1,0,0,0,0
5884,tcp,SF,0,0,0,0,0,0,0
5885,tcp,REJ,1,0,0,0,0,0,0
5886,tcp,S0,1,0,0,0,0,0,0
5887,tcp,SF,0,0,1,0,0,0,0
5888,tcp,S0,1,0,0,0,0,0,0
5889,tcp,SF,0,0,1,0,0,0,0
5890,tcp,SF,0,0,1,0,0,0,0
5891,udp,SF,1,0,0,0,0,0,0
5892,udp,SF,0,0,0,0,0,0,0
5893,icmp,SF,1,0,0,0,0,0,0
5894,tcp,S0,1,0,0,0,0,0,0
5895,tcp,S0,1,0,0,0,0,0,0
5896,tcp,RSTO,1,0,0,0,0,0,0
5897,icmp,SF,1,0,0,0,0,0,0
5898,tcp,REJ,0,0,0,0,0,0,0
5899,tcp,SF,0,0,1,0,0,0,0
5900,tcp,REJ,1,0,0,0,0,0,0
5901,tcp,SF,0,0,1,0,0,0,0
5902,tcp,S1,0,0,0,0,0,0,0
5903,tcp,S0,1,0,0,0,0,0,0
5904,tcp,SF,0,0,1,0,0,0,0
5905,icmp,SF,1,0,0,0,0,0,0
5906,tcp,S0,1,0,0,0,0,0,0
5907,tcp,S0,1,0,0,0,0,0,0
5908,tcp,S0,1,0,0,0,0,0,0
5909,tcp,REJ,0,0,0,0,0,0,0
5910,tcp,S0,1,0,0,0,0,0,0
5911,icmp,SF,1,0,0,0,0,0,0
5912,icmp,SF,1,0,0,0,0,0,0
5913,tcp,SF,0,0,1,0,0,0,0
5914,tcp,SF,0,0,1,0,0,0,0
5915,tcp,S0,1,0,0,0,0,0,0
5916,tcp,SF,0,0,1,0,0,0,0
5917,tcp,SF,0,0,1,0,0,0,0
5918,tcp,SF,0,0,1,0,0,0,0
5919,tcp,SF,0,0,1,0,0,0,0
5920,tcp,S0,1,0,0,0,0,0,0
5921,tcp,RSTR,1,0,0,0,0,0,0
5922,tcp,REJ,0,0,0,0,0,0,0
5923,tcp,RSTO,0,0,1,0,0,0,0
5924,udp,SF,1,0,0,0,0,0,0
5925,tcp,SF,0,0,1,0,0,0,0
5926,udp,SF,0,0,0,0,0,0,0
5927,tcp,S0,1,0,0,0,0,0,0
5928,udp,SF,0,0,0,0,0,0,0
5929,tcp,SF,0,0,1,0,0,0,0
5930,tcp,SF,0,0,1,0,1,0,0
5931,tcp,SF,1,0,1,0,0,0,0
5932,tcp,SF,0,0,1,0,0,0,0
5933,tcp,S0,1,0,0,0,0,0,0
5934,tcp,S0,1,0,0,0,0,0,0
5935,tcp,S0,1,0,0,0,0,0,0
5936,icmp,SF,1,0,0,0,0,0,0
5937,tcp,SF,0,0,1,0,0,0,0
5938,udp,SF,0,0,0,0,0,0,0
5939,udp,SF,0,0,0,0,0,0,0
5940,tcp,S0,1,0,0,0,0,0,0
5941,tcp,S0,1,0,0,0,0,0,0
5942,tcp,S0,1,0,0,0,0,0,0
5943,tcp,SF,0,0,1,0,0,0,0
5944,tcp,S2,0,0,1,0,0,0,0
5945,tcp,SF,0,0,1,0,0,0,0
5946,icmp,SF,1,0,0,0,0,0,0
5947,tcp,S0,1,0,0,0,0,0,0
5948,icmp,SF,1,0,0,0,0,0,0
5949,tcp,SF,0,0,0,0,0,0,0
5950,udp,SF,0,0,0,0,0,0,0
5951,tcp,S0,1,0,0,0,0,0,0
5952,tcp,SF,0,0,1,0,0,0,0
5953,tcp,SF,0,0,1,0,0,0,0
5954,tcp,S0,1,0,0,0,0,0,0
5955,tcp,SF,0,0,1,0,0,0,0
5956,udp,SF,0,0,0,0,0,0,0
5957,tcp,S0,1,0,0,0,0,0,0
5958,tcp,SF,0,0,1,0,0,0,0
5959,tcp,SF,0,0,1,0,0,0,0
5960,tcp,REJ,1,0,0,0,0,0,0
5961,tcp,SF,0,0,1,0,0,0,0
5962,tcp,SF,0,0,1,0,0,0,0
5963,tcp,S0,1,0,0,0,0,0,0
5964,udp,SF,0,0,0,0,0,0,0
5965,tcp,SF,0,0,1,0,0,0,0
5966,tcp,S0,1,0,0,0,0,0,0
5967,tcp,SF,0,0,1,0,0,0,0
5968,tcp,S0,1,0,0,0,0,0,0
5969,udp,SF,0,0,0,0,0,0,0
5970,tcp,S0,1,0,0,0,0,0,0
5971,tcp,S0,1,0,0,0,0,0,0
5972,tcp,SF,0,0,1,0,0,0,0
5973,tcp,S0,1,0,0,0,0,0,0
5974,tcp,SF,0,0,1,0,0,0,0
5975,tcp,S0,1,0,0,0,0,0,0
5976,tcp,S0,1,0,0,0,0,0,0
5977,tcp,SF,0,0,1,0,0,0,0
5978,tcp,S0,1,0,0,0,0,0,0
5979,tcp,S0,1,0,0,0,0,0,0
5980,udp,SF,0,0,0,0,0,0,0
5981,tcp,RSTR,1,0,0,0,0,0,0
5982,tcp,S0,1,0,0,0,0,0,0
5983,tcp,SF,0,0,1,0,0,0,0
5984,tcp,SF,0,0,1,0,0,0,0
5985,tcp,S0,1,0,0,0,0,0,0
5986,tcp,S0,1,0,0,0,0,0,0
5987,tcp,RSTR,1,0,0,0,0,0,0
5988,tcp,S0,1,0,0,0,0,0,0
5989,tcp,SF,0,0,1,0,0,0,0
5990,tcp,REJ,0,0,0,0,0,0,0
5991,tcp,S0,1,0,0,0,0,0,0
5992,tcp,S0,1,0,0,0,0,0,0
5993,tcp,SF,0,0,1,0,0,0,0
5994,tcp,SF,0,0,1,0,0,0,0
5995,tcp,SF,0,0,1,0,0,0,0
5996,icmp,SF,1,0,0,0,0,0,0
5997,tcp,SF,0,0,1,0,0,0,0
5998,tcp,S0,1,0,0,0,0,0,0
5999,tcp,SF,0,0,1,0,0,0,0
6000,tcp,SF,0,0,0,0,0,0,0
6001,tcp,SF,0,0,1,0,0,0,0
6002,tcp,S0,1,0,0,0,0,0,0
6003,tcp,SF,0,0,1,0,0,0,0
6004,tcp,SF,1,0,0,0,0,0,0
6005,tcp,S0,1,0,0,0,0,0,0
6006,tcp,SF,0,0,1,0,0,0,0
6007,tcp,REJ,1,0,0,0,0,0,0
6008,tcp,SF,0,0,1,0,0,0,0
6009,tcp,S0,1,0,0,0,0,0,0
6010,tcp,SF,0,0,1,0,0,0,0
6011,tcp,S0,1,0,0,0,0,0,0
6012,tcp,SF,0,0,1,0,0,0,0
6013,tcp,SF,0,0,1,0,0,0,0
6014,tcp,S0,1,0,0,0,0,0,0
6015,tcp,SF,0,0,1,0,0,0,0
6016,udp,SF,0,0,0,0,0,0,0
6017,tcp,S0,1,0,0,0,0,0,0
6018,tcp,SF,0,0,1,0,0,0,0
6019,tcp,S0,1,0,0,0,0,0,0
6020,icmp,SF,1,0,0,0,0,0,0
6021,tcp,SF,0,0,1,0,0,0,0
6022,tcp,S0,1,0,0,0,0,0,0
6023,udp,SF,1,0,0,0,0,0,0
6024,tcp,SF,0,0,1,0,0,0,0
6025,tcp,SF,0,0,1,0,0,0,0
6026,tcp,S0,1,0,0,0,0,0,0
6027,icmp,SF,1,0,0,0,0,0,0
6028,tcp,S0,1,0,0,0,0,0,0
6029,tcp,S0,1,0,0,0,0,0,0
6030,tcp,REJ,1,0,0,0,0,0,0
6031,tcp,SF,0,0,1,0,0,0,0
6032,tcp,SF,0,0,1,0,0,0,0
6033,tcp,S0,1,0,0,0,0,0,0
6034,tcp,SF,0,0,1,0,0,0,0
6035,tcp,SF,0,0,1,0,0,0,0
6036,tcp,SF,0,0,1,0,0,0,0
6037,tcp,S0,1,0,0,0,0,0,0
6038,tcp,S0,1,0,0,0,0,0,0
6039,tcp,SF,0,0,1,0,0,0,0
6040,udp,SF,1,0,0,0,0,0,0
6041,tcp,S0,1,0,0,0,0,0,0
6042,tcp,REJ,1,0,0,0,0,0,0
6043,icmp,SF,1,0,0,0,0,0,0
6044,udp,SF,0,0,0,0,0,0,0
6045,tcp,S0,1,0,0,0,0,0,0
6046,udp,SF,0,0,0,0,0,0,0
6047,tcp,SF,0,0,1,0,0,0,0
6048,tcp,S0,1,0,0,0,0,0,0
6049,udp,SF,0,0,0,0,0,0,0
6050,tcp,REJ,1,0,0,0,0,0,0
6051,tcp,SF,0,0,0,0,0,0,0
6052,tcp,S0,1,0,0,0,0,0,0
6053,tcp,SF,0,0,0,0,0,0,0
6054,tcp,SF,0,0,1,0,0,0,0
6055,tcp,S0,1,0,0,0,0,0,0
6056,tcp,S0,1,0,0,0,0,0,0
6057,udp,SF,0,0,0,0,0,0,0
6058,tcp,S0,1,0,0,0,0,0,0
6059,icmp,SF,0,0,0,0,0,0,0
6060,tcp,S0,1,0,0,0,0,0,0
6061,tcp,S0,1,0,0,0,0,0,0
6062,tcp,SF,0,0,1,0,0,0,0
6063,icmp,SF,1,0,0,0,0,0,0
6064,tcp,SF,0,0,1,0,0,0,0
6065,tcp,SF,0,0,1,0,0,0,0
6066,tcp,SF,0,0,1,0,0,0,0
6067,tcp,SF,0,0,1,0,0,0,0
6068,udp,SF,0,0,0,0,0,0,0
6069,tcp,REJ,1,0,0,0,0,0,0
6070,tcp,SF,0,0,1,0,0,0,0
6071,tcp,S0,1,0,0,0,0,0,0
6072,tcp,SF,0,0,1,0,0,0,0
6073,tcp,SF,0,0,1,0,0,0,0
6074,tcp,S0,1,0,0,0,0,0,0
6075,tcp,RSTR,1,0,0,0,0,0,0
6076,udp,SF,0,0,0,0,0,0,0
6077,tcp,SF,0,0,1,0,0,0,0
6078,tcp,SF,0,0,1,0,0,0,0
6079,tcp,S0,1,0,0,0,0,0,0
6080,tcp,REJ,1,0,0,0,0,0,0
6081,tcp,SF,0,0,1,0,0,0,0
6082,tcp,SF,0,0,1,0,0,0,0
6083,udp,SF,0,0,0,0,0,0,0
6084,tcp,S0,1,0,0,0,0,0,0
6085,tcp,S0,1,0,0,0,0,0,0
6086,tcp,SF,1,0,0,0,0,0,0
6087,icmp,SF,1,0,0,0,0,0,0
6088,tcp,SF,0,0,1,0,0,0,0
6089,tcp,S0,1,0,0,0,0,0,0
6090,tcp,REJ,1,0,0,0,0,0,0
6091,tcp,S0,1,0,0,0,0,0,0
6092,tcp,SF,0,0,1,0,0,0,0
6093,tcp,REJ,0,0,0,0,0,0,0
6094,tcp,SF,0,0,1,0,0,0,0
6095,tcp,SF,0,0,1,0,0,0,0
6096,tcp,S0,1,0,0,0,0,0,0
6097,tcp,RSTO,1,0,0,0,0,0,0
6098,udp,SF,0,0,0,0,0,0,0
6099,tcp,REJ,1,0,0,0,0,0,0
6100,icmp,SF,1,0,0,0,0,0,0
6101,tcp,S0,1,0,0,0,0,0,0
6102,tcp,SF,0,0,1,0,0,0,0
6103,tcp,SF,0,0,1,0,0,0,0
6104,tcp,SF,0,0,1,0,0,0,0
6105,tcp,S0,1,0,0,0,0,0,0
6106,tcp,S0,1,0,0,0,0,0,0
6107,icmp,SF,1,0,0,0,0,0,0
6108,tcp,SF,0,0,1,0,0,0,0
6109,tcp,SF,0,0,1,0,0,0,0
6110,tcp,S0,0,0,0,0,0,0,0
6111,tcp,S1,0,0,1,0,0,0,0
6112,tcp,SF,0,0,1,0,0,0,0
6113,udp,SF,0,0,0,0,0,0,0
6114,udp,SF,0,0,0,0,0,0,0
6115,tcp,SF,0,0,1,0,0,0,0
6116,tcp,SF,0,0,1,0,0,0,0
